"","gene","Cluster","membership","timepoint","z"
"373","100505696","cluster[genes]~4",0.329282428496076,"d5",-1.46194066649241
"374","100505715","cluster[genes]~5",0.799785807686419,"d5",0.259531992249973
"375","100505718","cluster[genes]~5",0.996954550415713,"d5",-0.632728910674705
"376","100505746","cluster[genes]~2",0.456897499090667,"d5",-0.801801789341801
"377","100505758","cluster[genes]~5",0.996349813625265,"d5",-0.544904244786083
"378","100505761","cluster[genes]~3",0.997892354141369,"d5",1.22155433834009
"379","100505771","cluster[genes]~6",0.761982406876121,"d5",-0.450586675151292
"380","100505774","cluster[genes]~4",0.850216424952427,"d5",-1.2111280193819
"381","100505783","cluster[genes]~3",0.638197038542881,"d5",0.829276975769424
"382","100505785","cluster[genes]~5",0.635066549030973,"d5",-0.884256771590165
"383","100505812","cluster[genes]~4",0.948756504782724,"d5",-1.08714838543594
"384","100505826","cluster[genes]~4",0.948601526792779,"d5",-0.986764803966633
"385","100505835","cluster[genes]~3",0.782145087887197,"d5",1.42239653258535
"386","100505845","cluster[genes]~6",0.38698536574341,"d5",-1.42593527354693
"387","100505851","cluster[genes]~1",0.311269434804101,"d5",0.876281645782287
"388","100505865","cluster[genes]~4",0.677862475512312,"d5",-0.961572261497125
"389","100505869","cluster[genes]~3",0.976940353020238,"d5",1.30577583396291
"390","100505875","cluster[genes]~5",0.640541067318488,"d5",0.274052153430141
"391","100505877","cluster[genes]~1",0.568275374507491,"d5",1.4584348598106
"392","100505879","cluster[genes]~1",0.980161042387804,"d5",1.41131773104763
"393","100505881","cluster[genes]~6",0.753597783521166,"d5",-0.921027457664604
"394","100505920","cluster[genes]~5",0.966590424430126,"d5",-0.556194470850582
"395","100505921","cluster[genes]~3",0.753984500716815,"d5",0.719395320708952
"396","100505929","cluster[genes]~3",0.767094551428755,"d5",0.884206989757767
"397","100505938","cluster[genes]~3",0.996591930824824,"d5",0.995359243346317
"398","100505984","cluster[genes]~1",0.49989009802535,"d5",0.67062595041263
"399","100505996","cluster[genes]~2",0.766720427652158,"d5",0.383652946674449
"400","100506007","cluster[genes]~3",0.741809874402893,"d5",0.883446241806081
"401","100506013","cluster[genes]~3",0.847116652238782,"d5",0.787391429695797
"402","100506022","cluster[genes]~4",0.766120398731753,"d5",-1.13726902290199
"403","100506060","cluster[genes]~4",0.984629371300089,"d5",-1.02985495191302
"404","100506068","cluster[genes]~6",0.805593191036191,"d5",-0.841770648962064
"405","100506082","cluster[genes]~3",0.997626196563065,"d5",1.22168112690082
"406","100506098","cluster[genes]~3",0.581146670956464,"d5",1.44076956251967
"407","100506100","cluster[genes]~3",0.99820427915302,"d5",1.21113088231273
"408","100506108","cluster[genes]~3",0.527669376700572,"d5",0.589686189039364
"409","100506115","cluster[genes]~5",0.88437337914525,"d5",0.182927366580335
"410","100506123","cluster[genes]~6",0.943296583787925,"d5",-0.275615778313652
"411","100506125","cluster[genes]~3",0.723545988218814,"d5",1.3008674753492
"412","100506126","cluster[genes]~5",0.996314373877005,"d5",-0.328616951304004
"413","100506134","cluster[genes]~4",0.62333811755286,"d5",-0.524941995089162
"414","100506142","cluster[genes]~5",0.462587479719455,"d5",-0.104444933879361
"415","100506157","cluster[genes]~1",0.659489379014405,"d5",1.29395482463317
"416","100506161","cluster[genes]~2",0.499951127781258,"d5",0.677520763518868
"417","100506172","cluster[genes]~1",0.922124579821556,"d5",0.953097588196839
"418","100506178","cluster[genes]~4",0.969483539454401,"d5",-0.944497113491052
"419","100506215","cluster[genes]~5",0.88359728349208,"d5",-0.51002297713133
"420","100506236","cluster[genes]~6",0.962555277357292,"d5",-0.724744811961567
"421","100506243","cluster[genes]~5",0.999273680253766,"d5",-0.63698066245737
"422","100506271","cluster[genes]~5",0.993496097770589,"d5",-0.257811598346304
"423","100506275","cluster[genes]~5",0.624741132851478,"d5",-0.616408789738328
"424","100506286","cluster[genes]~4",0.967816083100251,"d5",-1.10578491386432
"425","100506299","cluster[genes]~5",0.57391311312109,"d5",0.0972769839312151
"426","100506305","cluster[genes]~2",0.631740591361524,"d5",-0.0454521812435958
"427","100506311","cluster[genes]~5",0.953574338571405,"d5",-0.999914196010326
"428","100506314","cluster[genes]~5",0.917113181546681,"d5",-0.627564812460947
"429","100506319","cluster[genes]~2",0.989208808467947,"d5",0.294410054212018
"430","100506325","cluster[genes]~2",0.359864708811555,"d5",0.477540248448822
"431","100506334","cluster[genes]~1",0.608802400318949,"d5",0.992669382434018
"432","100506343","cluster[genes]~3",0.37677207079666,"d5",0.997747907443799
"433","100506376","cluster[genes]~6",0.54538843514078,"d5",0.241641230821067
"434","100506380","cluster[genes]~3",0.91381117843197,"d5",0.894135474843622
"435","100506385","cluster[genes]~2",0.654337410479244,"d5",-1.06661263154754
"436","100506393","cluster[genes]~6",0.917710764191345,"d5",-0.0622896982094807
"437","100506394","cluster[genes]~5",0.936239746394589,"d5",-0.847279824153592
"438","100506403","cluster[genes]~5",0.996637682249241,"d5",-0.267756382874271
"439","100506405","cluster[genes]~3",0.804238261245273,"d5",0.729783640058218
"440","100506411","cluster[genes]~3",0.999806083169717,"d5",1.14758872999636
"441","100506412","cluster[genes]~4",0.765336337595279,"d5",-0.453104868943612
"442","100506421","cluster[genes]~4",0.658601440844246,"d5",-0.986810413592316
"443","100506422","cluster[genes]~4",0.995285257276376,"d5",-0.865951983516306
"444","100506428","cluster[genes]~6",0.981151639742279,"d5",-0.766357299906249
"445","100506433","cluster[genes]~2",0.732628369278622,"d5",0.00571605752226065
"446","100506436","cluster[genes]~3",0.835132357363075,"d5",0.863572378429331
"447","100506444","cluster[genes]~1",0.706021383530864,"d5",0.860249682616397
"448","100506457","cluster[genes]~5",0.918317746921819,"d5",0.129883158327165
"449","100506462","cluster[genes]~6",0.993826712444848,"d5",-0.75290933478039
"450","100506465","cluster[genes]~3",0.972449052951378,"d5",0.886627765221347
"451","100506472","cluster[genes]~6",0.422390722494171,"d5",0.768642617963254
"452","100506474","cluster[genes]~6",0.999680393266885,"d5",-0.630608333054227
"453","100506476","cluster[genes]~4",0.86869746398574,"d5",-1.3472053863611
"454","100506495","cluster[genes]~4",0.911118369103396,"d5",-0.920511344158815
"455","100506532","cluster[genes]~6",0.555374283448187,"d5",-0.643444000116117
"456","100506542","cluster[genes]~4",0.533833482327578,"d5",-0.940798074922338
"457","100506544","cluster[genes]~6",0.987684608014845,"d5",-0.771688687892906
"458","100506555","cluster[genes]~2",0.896428329434875,"d5",0.256958970515904
"459","100506564","cluster[genes]~3",0.862002058850354,"d5",0.778558137435656
"460","100506622","cluster[genes]~1",0.614410313939632,"d5",1.48935970684327
"461","100506637","cluster[genes]~3",0.843716222913764,"d5",1.23655987281565
"462","100506649","cluster[genes]~3",0.545375327389213,"d5",0.670026208248778
"463","100506660","cluster[genes]~1",0.877974918317281,"d5",1.3737315808878
"464","100506664","cluster[genes]~5",0.964074705822953,"d5",-0.0262219714648526
"465","100506668","cluster[genes]~6",0.984807627739013,"d5",-0.763673641570877
"466","100506674","cluster[genes]~3",0.692968847262686,"d5",1.18947662083289
"467","100506681","cluster[genes]~2",0.675936382601241,"d5",0.142795635067828
"468","100506697","cluster[genes]~4",0.4948044301704,"d5",-0.950006895496744
"469","100506710","cluster[genes]~3",0.983774169953861,"d5",0.906739063734026
"470","100506731","cluster[genes]~6",0.995173937222924,"d5",-0.63784614315479
"471","100506749","cluster[genes]~5",0.949806542648678,"d5",-0.127174089955606
"472","100506755","cluster[genes]~1",0.67669268810157,"d5",1.05780957161988
"473","100506757","cluster[genes]~4",0.880654762372842,"d5",-1.117433275814
"474","100506775","cluster[genes]~5",0.996375214159229,"d5",-0.324329327661972
"475","100506776","cluster[genes]~4",0.263902697442581,"d5",-1.41526313966741
"476","100506787","cluster[genes]~1",0.927048209359216,"d5",1.30120400094759
"477","100506810","cluster[genes]~4",0.995302934157658,"d5",-0.989308363794228
"478","100506834","cluster[genes]~5",0.996639751556125,"d5",-0.689186583725052
"479","100506860","cluster[genes]~3",0.542893998092596,"d5",0.800882343611231
"480","100506869","cluster[genes]~1",0.328324008494938,"d5",0.764102275974607
"481","100506885","cluster[genes]~1",0.362392087564279,"d5",0.41454535051328
"482","100506897","cluster[genes]~5",0.992154474843032,"d5",-0.191205016409962
"483","100506907","cluster[genes]~1",0.9943635240638,"d5",1.35661605039324
"484","100506915","cluster[genes]~6",0.554175166638987,"d5",0.721076273684775
"485","100506930","cluster[genes]~3",0.99792535283924,"d5",1.05122276360459
"486","100506939","cluster[genes]~5",0.99558256497722,"d5",-0.242073489704985
"487","100506994","cluster[genes]~2",0.91498977574162,"d5",0.0890438809550991
"488","100507003","cluster[genes]~3",0.905080543763282,"d5",0.792334630768514
"489","100507006","cluster[genes]~6",0.998239117698003,"d5",-0.599138443790998
"490","100507012","cluster[genes]~4",0.977372645792929,"d5",-0.587542691965832
"491","100507034","cluster[genes]~6",0.643554036745154,"d5",0.589106211220886
"492","100507043","cluster[genes]~3",0.9977155580287,"d5",0.991420820229144
"493","100507050","cluster[genes]~2",0.962583200963563,"d5",0.409324286466416
"494","100507055","cluster[genes]~3",0.865558257032543,"d5",1.39521812334099
"495","100507056","cluster[genes]~4",0.998231684072197,"d5",-0.844142363115742
"496","100507062","cluster[genes]~6",0.451879337829441,"d5",0.727640644678305
"497","100507064","cluster[genes]~4",0.547354360866296,"d5",-1.37450815245494
"498","100507073","cluster[genes]~1",0.711590382325098,"d5",1.31888717006001
"499","100507086","cluster[genes]~5",0.999626738742185,"d5",-0.497944599653207
"500","100507099","cluster[genes]~1",0.544448947266508,"d5",1.48480718346931
"501","100507127","cluster[genes]~6",0.510220774625484,"d5",-0.136511347685919
"502","100507135","cluster[genes]~4",0.908794556972985,"d5",-0.954141850053628
"503","100507156","cluster[genes]~6",0.803694965928805,"d5",-0.1702112853947
"504","100507173","cluster[genes]~3",0.99969333371054,"d5",1.06351587422334
"505","100507178","cluster[genes]~5",0.919626315962595,"d5",-0.173269581938512
"506","100507194","cluster[genes]~3",0.998186314800176,"d5",1.16907124913068
"507","100507205","cluster[genes]~5",0.909150594826975,"d5",-0.435501627456741
"508","100507218","cluster[genes]~5",0.977681479375912,"d5",-0.427081329300461
"509","100507240","cluster[genes]~4",0.611551515153892,"d5",-0.911442586107361
"510","100507250","cluster[genes]~3",0.52565563583694,"d5",0.711408284585785
"511","100507254","cluster[genes]~5",0.509546036526728,"d5",0.0236414592060198
"512","100507266","cluster[genes]~4",0.979797554762547,"d5",-0.657067355701414
"513","100507291","cluster[genes]~4",0.661503457708685,"d5",-0.975352361359683
"514","100507299","cluster[genes]~4",0.76525852328189,"d5",-0.990929915690515
"515","100507303","cluster[genes]~6",0.999760685910839,"d5",-0.627187236098002
"516","100507308","cluster[genes]~5",0.834438227123411,"d5",-0.760331980838693
"517","100507321","cluster[genes]~4",0.931174229200875,"d5",-0.537081426417257
"518","100507336","cluster[genes]~4",0.945638935964679,"d5",-0.980642746666063
"519","100507347","cluster[genes]~6",0.997966449325504,"d5",-0.447717892951659
"520","100507351","cluster[genes]~3",0.993646068764356,"d5",0.957785087190328
"521","100507377","cluster[genes]~1",0.70614007769847,"d5",1.3473267921103
"522","100507381","cluster[genes]~5",0.567863961139615,"d5",-1.00913108590239
"523","100507391","cluster[genes]~5",0.957026973378221,"d5",-0.0579708492167217
"524","100507392","cluster[genes]~6",0.843662329295556,"d5",-0.858589531687868
"525","100507410","cluster[genes]~2",0.969133466922289,"d5",-0.426865682726052
"526","100507420","cluster[genes]~6",0.793049014436245,"d5",-0.848962363091669
"527","100507421","cluster[genes]~3",0.997889353380605,"d5",1.22026126797984
"528","100507428","cluster[genes]~2",0.450294757195804,"d5",-1.22261384185694
"529","100507466","cluster[genes]~4",0.994011305594456,"d5",-0.966743905456887
"530","100507468","cluster[genes]~4",0.998811070587608,"d5",-0.976815409120132
"531","100507489","cluster[genes]~5",0.99666046981494,"d5",-0.603759275828616
"532","100507506","cluster[genes]~5",0.99814233205255,"d5",-0.716330487761476
"533","100507507","cluster[genes]~6",0.999635583210658,"d5",-0.517897435093679
"534","100507513","cluster[genes]~3",0.522439743289737,"d5",1.46884804150314
"535","100507524","cluster[genes]~5",0.947393059532367,"d5",-0.783758117393936
"536","100507533","cluster[genes]~3",0.998720370125333,"d5",1.09270541821873
"537","100507551","cluster[genes]~4",0.986488368379434,"d5",-0.721759229972819
"538","100507554","cluster[genes]~6",0.967420927085066,"d5",-0.578599963912501
"539","100507557","cluster[genes]~2",0.913371720702849,"d5",0.156536742851289
"540","100507560","cluster[genes]~5",0.870131551605571,"d5",0.197580750163055
"541","100507562","cluster[genes]~5",0.739523800178881,"d5",0.338784374348053
"542","100507582","cluster[genes]~4",0.567240649324508,"d5",-0.877252020093301
"543","100507616","cluster[genes]~3",0.817162458344028,"d5",1.02963982795529
"544","100507650","cluster[genes]~3",0.955307085040444,"d5",1.06279557562712
"545","100507657","cluster[genes]~6",0.99942662798226,"d5",-0.590102294529121
"546","100509894","cluster[genes]~5",0.996358555640832,"d5",-0.577716115234576
"547","100526664","cluster[genes]~3",0.999706314578912,"d5",1.12245463006246
"548","100526761","cluster[genes]~3",0.994611745862711,"d5",1.21183419029745
"549","100526767","cluster[genes]~1",0.904708298817584,"d5",1.45636598664491
"550","100526832","cluster[genes]~1",0.586630415561575,"d5",1.38006772761587
"551","100526833","cluster[genes]~4",0.738482852169483,"d5",-0.811438761043684
"552","100528007","cluster[genes]~6",0.618081553388708,"d5",-1.04945798817253
"553","100528018","cluster[genes]~3",0.866878470040454,"d5",1.0147601185046
"554","100528030","cluster[genes]~6",0.931372303103734,"d5",-0.867918906514813
"555","100528031","cluster[genes]~6",0.99951374819765,"d5",-0.59334866359833
"556","100529063","cluster[genes]~5",0.999524125657068,"d5",-0.617416414859582
"557","100529097","cluster[genes]~4",0.998771986946491,"d5",-1.01224651623492
"558","100529215","cluster[genes]~3",0.99514697537623,"d5",0.963824864938159
"559","100529241","cluster[genes]~4",0.811608642305789,"d5",-1.31966111819908
"560","100529262","cluster[genes]~5",0.92705424627518,"d5",-1.02213498409514
"561","100529855","cluster[genes]~3",0.986792858883573,"d5",1.02755119673914
"562","10053","cluster[genes]~3",0.880338124557211,"d5",0.799317062320356
"563","100532724","cluster[genes]~6",0.995459068358725,"d5",-0.59637530413888
"564","100532731","cluster[genes]~4",0.907648329420548,"d5",-0.581848987350145
"565","100532735","cluster[genes]~1",0.680843970592888,"d5",1.04324576373534
"566","100532736","cluster[genes]~6",0.684341309459006,"d5",-0.907370263956916
"567","100533111","cluster[genes]~3",0.971760420259964,"d5",0.94171466264736
"568","100533195","cluster[genes]~3",0.716393699408459,"d5",1.43206171982531
"569","100533467","cluster[genes]~4",0.57812937256179,"d5",-0.941202339612271
"570","100533496","cluster[genes]~5",0.639515394084981,"d5",-0.112551286028449
"571","100533952","cluster[genes]~6",0.753490729633663,"d5",-0.163250693830168
